ts,broker,quote_asset,portfolio_value,portfolio_pnl,portfolio_pnl_pct,strategy_equity,strategy_realized,strategy_unrealized,strategy_total,drawdown_pct,exposure,exposure_pct
2026-03-25T05:56:02.973458+00:00,fyers,INR,3076599.48,1580332.42,1.056183392822936301224194563,3645999.48,1405.00,16711.25,18116.25,0.1751490882885084143587645168,1926122.40,0.5282837835182576603110212182
2026-03-25T05:56:13.223477+00:00,fyers,INR,3076599.48,1580332.42,1.056183392822936301224194563,3645999.48,1405.00,16711.25,18116.25,0.1751490882885084143587645168,1926122.40,0.5282837835182576603110212182
2026-03-25T05:56:23.476209+00:00,fyers,INR,3076599.48,1580332.42,1.056183392822936301224194563,3645999.48,1405.00,16711.25,18116.25,0.1751490882885084143587645168,1926122.40,0.5282837835182576603110212182
2026-03-25T05:56:33.716135+00:00,fyers,INR,3075029.63,1578762.57,1.055134215144721557928301917,3644229.63,1405.00,14941.40,16346.40,0.1755699725187008621146611971,1924352.55,0.5280546906699729566712293045
2026-03-25T05:56:43.969603+00:00,fyers,INR,3069282.93,1573015.87,1.051293523764400721352510427,3636882.93,1405.00,7594.70,8999.70,0.1771106900430802228935964155,1917005.85,0.5271013356484367232574076835
2026-03-25T05:56:54.203571+00:00,fyers,INR,3068385.88,1572118.82,1.050693998436348655566874539,3635785.88,1405.00,6497.65,7902.65,0.1773511934024420315118893206,1915908.8,0.5269586447703570486389589037
2026-03-25T05:57:04.438310+00:00,fyers,INR,3068385.88,1572118.82,1.050693998436348655566874539,3635785.88,1405.00,6497.65,7902.65,0.1773511934024420315118893206,1915908.8,0.5269586447703570486389589037
2026-03-25T05:57:14.688717+00:00,fyers,INR,3067572.93,1571305.87,1.050150679652066924470020746,3634772.93,1405.00,5484.70,6889.70,0.1775691491529500102379817538,1914895.85,0.5268268161114537628076810839
2026-03-25T05:57:24.930114+00:00,fyers,INR,3061882.28,1565615.22,1.046347448162094806792044196,3627682.28,1405.00,-1605.95,-200.95,0.1790948394065058613206287862,1907805.2,0.5259019541259274778606025002
2026-03-25T05:57:35.169983+00:00,fyers,INR,3059443.43,1563176.37,1.044717491809249613501482817,3624643.43,1405.00,-4644.80,-3239.80,0.1797487066580297974989060857,1904766.35,0.5255044770017557285627954858
2026-03-25T05:57:45.404177+00:00,fyers,INR,3060256.38,1563989.32,1.045260810593531344598336610,3625656.38,1405.00,-3631.85,-2226.85,0.1795307509075218187728136525,1905779.3,0.5256370434089509607636893599
2026-03-25T05:57:55.652204+00:00,fyers,INR,3060256.38,1563989.32,1.045260810593531344598336610,3625656.38,1405.00,-3631.85,-2226.85,0.1795307509075218187728136525,1905779.3,0.5256370434089509607636893599
2026-03-25T05:58:05.892132+00:00,fyers,INR,3058630.48,1562363.42,1.044174173024967882404629024,3623630.48,1405.00,-5657.75,-4252.75,0.1799666624085377762249985189,1903753.4,0.5253718364793090050396087848
2026-03-25T05:58:16.123236+00:00,fyers,INR,3058630.48,1562363.42,1.044174173024967882404629024,3623630.48,1405.00,-5657.75,-4252.75,0.1799666624085377762249985189,1903753.4,0.5253718364793090050396087848
2026-03-25T05:58:26.366471+00:00,fyers,INR,3058630.48,1562363.42,1.044174173024967882404629024,3623630.48,1405.00,-5657.75,-4252.75,0.1799666624085377762249985189,1903753.4,0.5253718364793090050396087848
2026-03-25T05:58:36.609679+00:00,fyers,INR,3058630.48,1562363.42,1.044174173024967882404629024,3623630.48,1405.00,-5657.75,-4252.75,0.1799666624085377762249985189,1903753.4,0.5253718364793090050396087848
2026-03-25T05:58:46.850675+00:00,fyers,INR,3058630.48,1562363.42,1.044174173024967882404629024,3623630.48,1405.00,-5657.75,-4252.75,0.1799666624085377762249985189,1903753.4,0.5253718364793090050396087848
2026-03-25T05:58:57.092016+00:00,fyers,INR,3058546.38,1562279.32,1.044117966481197547715846929,3623546.38,1405.00,-5741.85,-4336.85,0.1799892100173916061171989908,1903669.30,0.5253608206885984442677397164
2026-03-25T05:59:07.331742+00:00,fyers,INR,3058546.38,1562279.32,1.044117966481197547715846929,3623546.38,1405.00,-5741.85,-4336.85,0.1799892100173916061171989908,1903669.30,0.5253608206885984442677397164
2026-03-25T05:59:17.571616+00:00,fyers,INR,3060172.28,1563905.22,1.045204604049761009909554515,3625572.28,1405.00,-3715.95,-2310.95,0.1795532985163756486650141244,1905695.20,0.5256260399254817780105048685
2026-03-25T05:59:27.827810+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T05:59:38.088227+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T05:59:48.325108+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T05:59:58.581801+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T06:00:08.823183+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T06:00:19.071460+00:00,fyers,INR,3061069.33,1564802.27,1.045804129377813075695190403,3626669.33,1405.00,-2618.90,-1213.90,0.1793127951570138400467212194,1906792.25,0.5257695357629971740489503078
2026-03-25T06:00:29.317674+00:00,fyers,INR,3061069.33,1564802.27,1.045804129377813075695190403,3626669.33,1405.00,-2618.90,-1213.90,0.1793127951570138400467212194,1906792.25,0.5257695357629971740489503078
2026-03-25T06:00:39.571459+00:00,fyers,INR,3061069.33,1564802.27,1.045804129377813075695190403,3626669.33,1405.00,-2618.90,-1213.90,0.1793127951570138400467212194,1906792.25,0.5257695357629971740489503078
2026-03-25T06:00:49.820170+00:00,fyers,INR,3065862.93,1569595.87,1.049007835539733127587531065,3632662.93,1405.00,3374.70,4779.70,0.1780276082628197975823670921,1912785.85,0.5265519776700008883015193485
2026-03-25T06:01:00.062430+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:01:10.306785+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:01:20.542786+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:01:30.789795+00:00,fyers,INR,3065106.03,1568838.97,1.048501976645800115388492212,3631906.03,1405.00,2617.80,4022.80,0.1782305367425042666121713392,1912028.95,0.5264533096964515901861040166
2026-03-25T06:01:41.039746+00:00,fyers,INR,3065106.03,1568838.97,1.048501976645800115388492212,3631906.03,1405.00,2617.80,4022.80,0.1782305367425042666121713392,1912028.95,0.5264533096964515901861040166
2026-03-25T06:01:51.286233+00:00,fyers,INR,3062863.43,1566596.37,1.047003180033917207266462178,3628863.43,1405.00,-424.80,980.20,0.1788317884382902228101354092,1908986.35,0.5260562671546997292207273835
2026-03-25T06:02:01.529766+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:02:11.781799+00:00,fyers,INR,3062863.43,1566596.37,1.047003180033917207266462178,3628863.43,1405.00,-424.80,980.20,0.1788317884382902228101354092,1908986.35,0.5260562671546997292207273835
2026-03-25T06:02:22.031239+00:00,fyers,INR,3062863.43,1566596.37,1.047003180033917207266462178,3628863.43,1405.00,-424.80,980.20,0.1788317884382902228101354092,1908986.35,0.5260562671546997292207273835
2026-03-25T06:02:32.297751+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:02:42.560410+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:02:52.813602+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:03:03.060832+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:03:13.305964+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:03:23.547893+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:03:33.806280+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:03:44.062263+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:03:54.302687+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:04:04.554860+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:04:14.796584+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:04:25.042775+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:04:35.293367+00:00,fyers,INR,3062863.43,1566596.37,1.047003180033917207266462178,3628863.43,1405.00,-424.80,980.20,0.1788317884382902228101354092,1908986.35,0.5260562671546997292207273835
2026-03-25T06:04:45.534066+00:00,fyers,INR,3062863.43,1566596.37,1.047003180033917207266462178,3628863.43,1405.00,-424.80,980.20,0.1788317884382902228101354092,1908986.35,0.5260562671546997292207273835
2026-03-25T06:04:55.771756+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:06.007893+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:16.253956+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:26.506340+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:36.758449+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:47.001771+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:05:57.236837+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:06:07.495426+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:06:17.739973+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:06:27.981953+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:06:38.239151+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:06:48.482174+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:06:58.721961+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:07:08.962538+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:07:19.193010+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:07:29.439443+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:07:39.688655+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:07:49.927071+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:08:00.172663+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:08:10.433323+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:08:20.702921+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:08:30.948412+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:08:41.182099+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:08:51.420469+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:09:01.662472+00:00,fyers,INR,3065947.03,1569679.97,1.049064042083503462276313160,3632747.03,1405.00,3458.80,4863.80,0.1780050606539659676901666202,1912869.95,0.5265629382401559626352512633
2026-03-25T06:09:11.923340+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:09:22.163504+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:09:32.408892+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:09:42.654252+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:09:52.916631+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:03.192900+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:13.437201+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:23.708204+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:34.039360+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:44.316019+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:10:54.589908+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:11:04.862352+00:00,fyers,INR,3066115.23,1569848.17,1.049176455171044131653877350,3632915.23,1405.00,3627.00,5032.00,0.1779599654362583079057656764,1913038.15,0.5265848578580788960495508176
2026-03-25T06:11:15.121101+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:11:25.371743+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:11:35.626873+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:11:45.876551+00:00,fyers,INR,3065134.08,1568867.02,1.048520723299221731179459367,3631734.08,1405.00,2445.85,3850.85,0.1782230164044739464162590534,1911857.0,0.5264308889047295004594609526
2026-03-25T06:11:56.153421+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:06.424727+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:16.701499+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:26.957160+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:37.228518+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:47.491452+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:12:57.751088+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:08.014314+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:18.287083+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:28.544855+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:38.801639+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:49.059573+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:13:59.316367+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:14:09.598255+00:00,fyers,INR,3065302.28,1569035.22,1.048633136386762400557023557,3631902.28,1405.00,2614.05,4019.05,0.1781779211867662866318581096,1912025.2,0.5264528207515539212139815612
2026-03-25T06:14:19.860752+00:00,fyers,INR,3065890.98,1569623.92,1.049026582193154743378498221,3632490.98,1405.00,3202.75,4607.75,0.1780200879247894773864548063,1912613.90,0.5265295662206985026016499565
2026-03-25T06:14:30.121203+00:00,fyers,INR,3065890.98,1569623.92,1.049026582193154743378498221,3632490.98,1405.00,3202.75,4607.75,0.1780200879247894773864548063,1912613.90,0.5265295662206985026016499565
2026-03-25T06:14:40.372878+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:14:50.640358+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:00.903104+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:11.170882+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:21.425788+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:31.682394+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:41.957798+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:15:52.217071+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:16:02.480436+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:16:12.750924+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:16:23.024218+00:00,fyers,INR,3062639.18,1566372.12,1.046853307056027818991083049,3628439.18,1405.00,-849.05,555.95,0.1788919109268213922908245391,1908562.10,0.5260008519696339515328461424
2026-03-25T06:16:33.379671+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:16:43.642075+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:16:53.905604+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:04.154530+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:14.410462+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:24.689572+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:34.951906+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:45.210529+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:17:55.477690+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:18:05.739974+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:18:16.006472+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:18:26.282078+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
2026-03-25T06:18:36.545028+00:00,fyers,INR,3065078.03,1568810.97,1.048483263408873012281644428,3631478.03,1405.00,2189.80,3594.80,0.1782380436752974561125472395,1911600.95,0.5263974982660159450283112411
